Node,NumThreads,Load,Algorithm,Time
D,1,200,Algoritmo_2, 0.021271 

D,1,200,Algoritmo_2, 0.021576 

D,1,200,Algoritmo_2, 0.021308 

D,1,200,Algoritmo_2, 0.021319 

D,1,200,Algoritmo_2, 0.021308 

D,1,200,Algoritmo_2, 0.021312 

D,1,200,Algoritmo_2, 0.021279 

D,1,200,Algoritmo_2, 0.021301 

D,1,200,Algoritmo_2, 0.021309 

D,2,200,Algoritmo_2, 0.019835 

D,2,200,Algoritmo_2, 0.010849 

D,2,200,Algoritmo_2, 0.019054 

D,2,200,Algoritmo_2, 0.017744 

D,2,200,Algoritmo_2, 0.010816 

D,2,200,Algoritmo_2, 0.010754 

D,2,200,Algoritmo_2, 0.019237 

D,2,200,Algoritmo_2, 0.017325 

D,2,200,Algoritmo_2, 0.017528 

D,2,200,Algoritmo_2, 0.017914 

D,2,200,Algoritmo_2, 0.017695 

D,2,200,Algoritmo_2, 0.010831 

D,2,200,Algoritmo_2, 0.011062 

D,2,200,Algoritmo_2, 0.018684 

D,2,200,Algoritmo_2, 0.015206 

D,2,200,Algoritmo_2, 0.010790 

